# isolated_copy_array --values=1:200:linear --objects=100:50000:linear --points=1000
#
# values objects Δschedule(ns) Δtotal(ns)
63	48709	127910042	124616333
113	9777	35983292	35348542
95	9723	35384375	34769125
199	47038	305209292	302359959
55	44040	85636583	83097583
43	20445	34009417	32694168
21	1917	1795792	1641708
28	37474	46239124	43975208
187	15167	96904000	96024375
193	42505	263915375	261576792
17	1320	1014250	892082
185	47864	283255875	280435209
3	32190	10331750	8278750
47	38369	69298875	67039250
34	30361	42271583	40308750
21	21338	20138417	18517917
169	5059	27162333	26739250
18	9341	7700041	7026416
90	42092	147275251	144742542
137	32337	145280125	143365375
99	6198	19765501	19334250
116	32677	126803333	124802333
174	25005	133650626	132136084
50	48215	87320874	84458250
112	1584	5772167	5641792
157	12992	64025958	63142292
64	4937	11239208	10881249
6	42827	19432583	16864333
132	17193	81547874	80416000
77	24725	79737458	78229458
154	48078	256788208	253965999
170	42402	235799124	233324541
163	45555	235831667	232478250
157	13706	66836041	65865875
152	28293	133825292	132056667
135	23944	114234833	112658250
27	2651	2545418	2290876
17	15664	12264833	11324708
97	30713	102829333	100999833
73	15021	49299000	48260167
180	36111	222660999	220574583
185	38833	240912375	238669041
74	29992	83814543	82020543
6	28506	11721458	9957333
27	11221	12561958	11720042
81	31691	94687875	92765959
96	2526	7908125	7715000
122	44244	178317167	175741917
53	30155	63883457	62006666
118	15349	58393083	57347833
66	35778	90906417	88728542
49	25260	55797000	54174625
74	15168	46907500	46034000
137	39334	187359416	185037791
83	4230	12023001	11710084
44	46654	82621083	79834584
39	28607	46526583	44795000
135	45278	237605625	234805083
115	27662	127613333	125876041
134	26380	112505333	110779542
4	40976	17391000	14921791
40	7693	12145500	11624833
14	4957	3522917	3132125
66	6702	19049249	18581458
89	7625	32088792	31545750
125	42607	165505292	162390292
6	43908	20751709	18150084
79	43067	162066375	159333791
63	46883	119717417	116903084
193	25432	156398541	154813084
43	20736	45739626	44338125
59	18060	73577458	72434417
152	1063	7980042	8083125
24	39041	70689417	67625625
112	32876	144129000	142025042
114	31833	154869125	153005334
146	5845	31492959	31061375
81	24595	74092334	72594209
125	9930	51099125	50144375
191	1792	15194124	15029333
57	35914	97854167	95525501
51	11560	24260250	23563126
191	37017	242362667	240150875
51	29069	59937959	58191625
87	788	2245459	2177875
197	24924	213304126	211788125
152	9538	60586375	59929999
103	6157	20876666	20433958
124	48591	196727958	193896750
70	37542	91281833	88433667
114	3247	12060249	11817999
65	49059	118508167	115365459
49	8449	19997583	19466125
30	36873	77473833	74474875
124	11433	61089667	60377583
116	27384	118216542	116259666
185	31248	197716500	195866083
25	12991	11208166	10082833
86	7515	23820459	23277542
90	4697	14693376	14402917
116	46106	187374708	184488208
161	20234	126157417	124956125
97	16686	53669999	52661124
49	15624	30054333	29153583
32	26589	36146874	34527916
162	32531	169487126	167589042
121	25687	97860208	96185417
109	22741	80982458	79490500
13	30427	19266375	17319583
197	19106	122589584	121402001
186	41400	273826375	271314416
184	49483	310760999	307891458
128	47814	196097584	193349292
184	33663	202075709	200091376
140	21657	108530584	107016416
94	49243	155593041	152074791
173	21450	113205625	111660250
172	41532	228856333	226431625
23	24739	24449917	22939792
149	48512	233750707	230909166
32	31309	41325292	39205041
28	47743	59054041	56002250
117	12691	48249667	47261292
188	1215	8537083	8416416
28	45949	51620875	48760959
148	42015	193748124	191243042
170	30668	163412167	161652292
173	6632	36499125	36022625
98	34568	113104876	110614375
120	6880	26402792	25998126
80	13942	43388291	42461374
107	5632	19672708	19230791
173	12654	81234708	80380000
6	11844	4557542	3892042
143	22749	113013792	111685916
40	2112	3335000	3156375
7	34508	15023791	12818999
1	24675	1986626	261042
42	24935	47025834	45625334
67	2334	5529667	5336792
190	45971	297702375	295060792
113	11953	43753709	42831625
128	15486	60858667	59853917
162	24983	122422833	120930166
128	19015	74648501	73451751
131	5918	23567750	23207875
57	26859	55052417	53388583
144	40900	197944375	195551750
61	36692	81762417	79507292
75	17753	47948167	46757125
123	15150	60851416	59998708
43	11363	19457834	18723625
193	49393	298249083	295369000
115	25793	97039792	95324042
127	19299	76428624	75306000
65	45115	113820000	111051959
94	24136	79668084	78170625
197	5390	32577833	32176000
125	33776	145057208	143118666
124	13500	57132916	56180624
38	22327	33655208	32302458
103	39788	132928416	130580250
167	21047	118134209	116676459
139	32061	170888167	169109167
59	43081	101343750	98935916
76	21590	59310750	58032875
120	46740	188655334	185944667
16	39002	31287000	29023208
115	36925	136964167	134623042
149	16753	83138125	82130708
160	29216	159774250	157995999
25	18174	18712168	17480334
59	25705	61191584	59564084
172	7917	43443583	42957000
88	49035	142300000	139433083
57	25084	56966833	55431209
143	20548	91613333	90463333
78	14967	46868375	45844042
191	11378	71983041	71183583
135	36863	157981458	155764834
169	2301	15671833	15495250
156	4830	25169042	24748709
130	8153	36174583	35497541
87	42859	129232582	126574041
63	24230	55548667	53914209
82	25979	80350417	78710833
58	15714	32505250	31501208
26	38404	41224541	38787666
16	41168	32714291	30009207
12	1312	1136292	1024917
19	1745	1482709	1352417
198	12020	77464458	76694917
29	45668	55936749	53312166
62	8883	19788749	19165167
188	3028	22291375	22069542
152	23947	111874917	110445000
59	4835	10577292	10229959
119	4107	15444749	15146416
157	986	4848541	4757333
97	3824	12153626	11864167
107	18849	74427584	73144708
5	34548	14388875	12137833
179	11026	69219251	68427917
102	47913	161944333	159180500
62	7774	17331875	16855833
165	10850	57143916	56395416
10	44456	24201541	21706083
111	4036	15876167	15625334
173	44588	237438291	234861583
9	7717	4336833	3841125
38	22937	34856542	33449833
193	42187	261979959	259558334
91	26145	94137416	92393333
186	44178	272016542	269635542
116	29097	106519917	104783625
40	39730	66421709	64080291
133	46316	190140792	187427458
85	44622	141768251	139233168
8	3747	1761875	1506417
182	32994	197621042	195574167
138	41923	187130833	184715042
112	33830	122596834	120615667
171	34719	191787292	189570959
71	4249	10691333	10389209
94	44367	143639541	141005708
47	4509	8454625	8137376
175	25416	153020333	151347000
73	1610	3968292	3798376
45	44107	78453959	75853959
4	12975	4894875	4106958
197	32026	196498792	194669042
32	29177	39230959	37485293
155	20576	116911167	115590334
88	28067	87093334	85372166
45	48016	91220749	88476916
171	17128	106068291	104939958
186	30338	180439793	178589542
153	49307	239184959	236357583
15	36665	26529833	24197249
38	18287	28454083	27019916
16	24586	19203708	17697042
35	32243	46037792	43928292
132	37338	176223791	173937000
1	315	56375	16084
86	47262	138266625	135488459
133	24086	104640333	102947666
27	19910	22039125	20776751
129	36724	150957501	148808292
99	39696	130755708	128511208
28	47312	55541167	52438083
117	45699	180888334	178166001
195	3264	20137083	19893708
196	38254	262573751	260390043
107	16757	58345834	57203084
24	9531	9645208	9062083
33	10672	14587375	13843083
71	9655	24544251	23903751
33	1023	1496709	1402792
152	15829	76087292	75013250
41	39041	65595917	63293958
19	23726	20159416	18672833
174	21487	114557166	113174833
55	13547	27080375	26273250
103	42263	154298168	151733459
164	45516	253395917	250483875
62	3716	8381458	8109167
33	34260	51186625	49230375
177	20420	124372042	123027791
25	38270	40126043	37777875
27	46230	61787124	59025833
10	28384	24296542	22329334
59	312	655917	602584
110	31771	120121709	118208376
198	9708	64228541	63555042
23	20576	16824375	14823292
12	27497	16157875	14399916
138	13747	70634459	69669584
100	8392	30694625	30041000
58	35945	78319625	75595666
60	26492	61056125	58738584
160	10653	57609500	56859957
193	16687	120868625	119525792
97	14311	53126209	51990584
77	32026	96699874	94609791
182	8534	50449542	49882542
69	17580	47011458	45846208
99	30770	115703917	113670626
82	2517	7252041	7076374
181	703	6760625	6688667
187	35452	250297917	247939375
157	13923	85192167	84265333
135	35217	159350125	157019291
89	40065	135510833	132949875
174	7427	39960166	39450750
97	26401	91059416	89379875
18	12422	10477541	9619457
111	3404	12364876	12127292
137	2647	11414666	11202708
24	11138	11596084	10865166
14	9632	6803833	6120833
4	5860	3344791	2965167
163	5802	29447333	29011374
54	14022	29357917	28296292
12	38493	22461416	20235541
85	14914	47990917	47071584
76	41033	106719959	103873958
195	40576	250285001	247934334
