# data/inputs-5K.txt isolated_hop_reset_array --ballast=100
#
# schedule(ns) total(ns)
314458	14601625
315708	16948667
102750	6701250
295417	19115792
66333	4167417
247000	15627042
16458	993875
119250	7857083
40625	2630209
121167	8107500
167750	10591834
305375	18098625
37500	2420625
144125	9778458
137541	8863083
1958	18375
8833	319000
289875	18571333
269750	17911000
91458	5873625
80875	5339833
150250	9749750
117042	7983959
143541	9232166
59583	3759750
206375	13055333
251833	16148708
61458	4071583
181834	11564167
82500	5124125
81875	5311500
153834	10034834
81083	5083708
88959	5754584
59750	3906167
212458	13154083
79542	5264417
29583	2079000
2417	70584
353083	17706416
200417	10822333
249792	16234250
53084	3026792
24333	1511958
76167	4938000
7959	303000
212416	12412333
49208	3251125
19708	1164250
116166	7888750
113917	6627292
158208	9943042
274459	17746375
243958	15079708
128958	8447792
302250	19609208
87208	5562958
142000	9245791
179375	11533083
271209	17841334
13375	738750
155042	9887333
194500	12808417
103916	6362416
169333	11203458
190458	12054041
167250	10842708
186625	12504209
16958	978583
152750	9474083
188958	12246500
158125	10553875
71917	4503709
10250	522209
184417	11550750
32667	1967084
192208	12245417
143458	9630417
67208	4336250
105416	5562916
126000	7912583
286167	18153917
218916	13623000
208709	13509875
37417	2425875
267250	17362208
208417	13359250
66500	4637667
41833	2785042
65333	4128791
105084	6875125
114208	7911708
286542	14541459
110875	6630042
140125	8725833
316792	19261750
154750	9859500
255125	16067041
142875	9413958
238709	15427167
309875	17133875
75042	5103834
225916	14226541
135917	8902417
166291	11121375
85417	5605292
260083	16185750
211792	13594042
306166	18923875
156500	10179708
167708	11020416
297333	16646208
33667	2126958
276709	18292167
22334	1075667
271250	16980458
186750	11860166
173875	11319708
223833	13963583
152584	9832917
7708	390958
109625	6882084
236875	14954708
205125	13010834
51208	3254375
177667	11561875
58791	3835500
238625	13705417
85750	5563000
21250	1144666
225167	14524959
136166	8718458
80292	5363084
213792	13765542
188541	12035083
172209	11230459
8333	431083
20041	1105416
30792	1986625
123167	7622584
172750	11280958
108209	7275125
91125	6173375
289167	17969625
180958	11673791
22250	1395916
37292	2668667
165583	10482166
163541	10569791
203209	13059209
192334	11841959
139291	8948500
87167	5787167
6042	298584
11458	524625
211167	13557084
121375	7655875
136959	8717167
64500	4017458
105917	6924500
23500	1555125
220167	13884875
4167	112500
88500	5816291
143833	9133000
18417	1186875
159583	10207500
132333	8905958
228917	14375208
230083	14125042
270708	17283750
288792	18376917
170083	10768417
3125	92917
75833	5128417
248875	15217583
40375	2321208
214500	14144083
260959	17444084
213583	13148542
304584	17858125
241625	15580833
49542	3039959
71250	4558875
84875	5418083
150417	9742042
254125	16605084
168917	10994542
63125	3982750
65542	4272417
31417	1936667
76958	5002875
252792	14626959
133625	8419292
151916	10053375
204333	12206083
112000	7552042
124959	7878792
101208	6562958
170041	11036625
46500	3012917
221125	14372833
149084	9513709
220083	13928583
233292	14806459
110208	6966500
160500	10409209
147000	9315917
89042	5672625
206583	12728333
121333	7841833
298292	18804625
60958	3720958
42708	2763708
238167	14788459
258458	16691083
208458	14200250
269333	16689167
255458	16602291
132791	8149500
305792	15466625
31250	2041750
194959	12792500
259417	16167375
179792	11544625
110625	7453875
287458	17101625
252458	16832000
76708	5078250
45833	2862958
70250	4585375
86500	5308167
145208	9405042
233791	15263875
62000	3985208
199333	12917625
104833	6774917
99750	6514375
224833	14787208
259250	16451417
150459	9763417
130167	8241500
256000	13465500
118708	7801167
256583	16872875
246000	15671041
97541	6199083
216916	14125000
181000	11645375
112084	7309875
147667	9558542
214459	13647625
236083	14842708
128334	8310750
129500	8268500
246500	15671125
200459	12712334
180084	11485042
30750	1936333
