# isolated_copy_tree --values=1:200:linear --objects=100:50000:linear --points=1000
#
# values objects Δschedule(ns) Δtotal(ns)
69	9017	6667	28288042
190	36688	3208	229563291
129	46617	8583	195535583
174	26592	4417	134334084
105	16703	1167	49882250
159	14002	2916	67105166
57	27664	1792	56111376
147	45650	3042	194033708
147	44847	7584	187666084
20	3393	4251	2219500
154	16167	5834	72922000
157	6518	11292	26973000
165	900	8250	3801584
178	31697	6458	164819624
64	30202	53124	61223041
16	25014	-3290	15116166
175	23021	6000	116497001
134	8413	4667	30519999
174	13225	7250	74718333
198	1456	4792	12084418
77	11980	3083	26387792
20	40600	2291	42315500
139	49580	8083	218568750
127	8010	8293	28680250
120	17350	7916	62590041
177	28611	6958	143679083
141	13808	7250	56890666
184	8472	7457	42374874
68	34526	2917	70137543
104	43718	250	145422333
166	32231	3334	180442250
58	31880	5042	66648084
74	10775	-457	26487374
200	12174	9124	72440083
64	22738	251	41642042
8	10867	2375	2988167
34	11634	1249	11719541
16	9410	-1582	8200000
55	39434	5499	59658708
53	6377	6167	9315750
102	15903	8208	53623083
114	11775	3792	36936458
94	19409	-624	50187166
174	18817	5250	95149084
64	11635	5124	24300332
91	27367	8333	82339166
166	7551	-750	42648416
123	1696	2416	9196333
70	9867	5458	16490417
14	9809	2666	11632207
17	26095	959	18788751
182	25186	9084	147160126
103	33495	5249	113309499
64	37263	5499	84745708
159	32824	8000	147091833
147	33767	2333	156259250
11	19561	208	7198708
49	35997	1626	59324792
183	39932	8167	217868541
198	49351	3749	280227750
152	7737	9250	32250125
98	30757	3375	91986208
68	36190	1666	79548416
200	24331	6126	140579917
58	2336	1625	6567583
22	21256	-3541	20347542
185	24961	3042	147449167
108	48134	7542	162086666
62	24130	375	48993750
159	5760	6750	29137209
172	45179	8043	227512292
132	44590	4708	177495000
166	2263	13000	9596083
31	38712	4458	47581000
185	46889	3500	271551542
56	42363	3625	85272375
59	35527	2582	70976457
149	18459	5542	82202375
104	8441	2833	25909417
175	15542	5375	85537542
162	49798	7501	232970167
65	11139	542	26389249
48	36904	-3625	64032208
1	48148	6500	2510542
116	39028	7833	142325625
103	43267	6584	141716167
199	35882	9542	221245375
183	33935	10459	183500418
109	29631	5000	101651166
63	33635	3124	80319458
56	31520	1250	55336750
84	47028	2500	128546583
173	16698	4667	89758917
88	24825	1041	66281666
137	33900	417	150169083
198	46153	2750	255794083
196	20948	250	118581167
137	22037	9624	94639000
183	48066	6374	264543375
53	44365	3042	83588875
16	24697	2958	18381874
157	7705	9582	42357874
34	41000	3333	51662958
35	46358	2917	55586041
5	9835	500	2196250
158	42169	-1041	191764000
116	22937	7168	76548417
9	37022	2833	16340291
120	30062	10167	127806209
173	30785	3499	158852333
27	18973	2709	15784542
66	28365	2083	74628250
59	28652	1167	63962792
159	48064	4834	225742584
83	32078	2250	84312458
45	34537	1083	55998500
139	35481	4458	170917416
10	8487	1126	3123833
133	41327	792	163979959
177	35979	5292	186784209
106	27439	4082	91940249
8	1698	-874	511417
160	11387	916	46058250
6	7593	1709	1933208
183	46487	1000	238429208
179	39358	6125	207782667
124	36309	2667	139912375
174	41654	1708	205910875
42	5412	5124	5199666
21	46637	-2458	38590959
62	34430	1125	71152208
160	36808	10500	182099792
118	28552	291	113333666
194	33927	5499	209430375
111	9043	2042	32165792
130	46686	6625	188166625
69	49396	2667	105096541
2	15257	1666	2307583
10	18516	667	6333293
170	14167	6000	73737459
185	27619	4708	146784459
69	9997	-1791	20315583
40	39427	4500	45472750
11	22840	-2624	11755083
114	10798	3999	42127833
59	39077	4500	83984916
31	615	10542	613084
106	339	3334	939667
49	17384	1916	24785375
123	29510	4375	119185208
75	14663	-1582	36379959
89	17577	2083	63154124
52	10400	5792	15375834
