# isolated_no_hop_copy_array data/inputs-5K.txt --ballast=0
#
# schedule(ns) total(ns)
316125	316292
407292	407459
164792	164958
451875	451958
99292	99417
371291	371458
21625	21750
185958	186083
59291	59416
188542	188667
250834	251000
420459	420625
55333	55458
218584	218709
201125	201250
459	542
7042	7167
421209	421334
400333	400458
130333	130458
116167	116292
218625	218708
170916	171041
201375	201500
81625	81750
288167	288292
352333	352458
85959	86084
255916	256041
112959	113084
111541	111666
216208	216291
108541	108625
125125	125250
84125	84250
286375	286500
110250	110333
40750	40834
1208	1333
366125	366250
224250	224375
336542	336667
63417	63500
31167	31292
97958	98041
5500	5625
263417	263542
67208	67333
23750	23833
150209	150292
129625	129708
198458	198625
339542	339625
330917	331292
181292	181458
714083	717500
117292	117417
205791	206291
240042	240167
372041	372166
14166	14250
205000	205083
260209	260375
126375	126458
225833	225917
239584	239667
213958	214083
242917	243042
18209	18334
272667	274375
246791	246916
207125	207208
84000	84125
9917	10000
228209	228334
39250	39333
246417	246500
189416	189541
85667	85750
113041	113166
158125	158250
363292	363375
271750	271875
272834	272959
49208	49292
348084	348209
274500	274625
88208	88292
53667	53750
81916	82000
136083	136167
152584	152667
288834	288959
129125	129250
178083	178167
388833	388917
203000	203166
328958	329042
187750	187875
308709	308834
352459	352542
100208	100291
290500	290625
181459	181542
226250	226416
110791	110916
337083	337167
277250	277375
393750	393875
210958	211083
230000	230083
342292	342417
43375	43458
360917	361042
20584	20667
346333	346416
238250	238334
228667	228750
286625	286750
200041	200166
7959	8042
140083	140208
303875	304000
265250	265375
65875	65959
235542	235625
77000	77084
277833	277917
112125	112208
20750	20834
296792	296917
174541	174625
105750	105875
279750	279834
250541	250708
225666	225750
8625	8750
22125	22209
41083	41167
154250	154333
226916	227041
143917	144042
120917	121042
368375	368458
237791	237875
28917	29000
48459	48542
209500	209625
216833	216958
261625	261750
234167	234292
182709	182834
116541	116625
6000	6083
10375	10459
275084	275167
154750	154875
177542	177667
77333	77416
140417	140542
32041	32125
281000	281125
2166	2250
118084	118167
188000	188125
22417	22500
210958	211083
175333	175458
290625	290708
287875	288042
354167	354250
377416	377541
222166	222250
1708	1791
97417	97500
310416	310541
47458	47583
284833	284958
344542	344625
261292	261417
365625	365709
309084	309167
61542	61667
90083	90167
109292	109417
198042	198125
335666	335791
224917	225000
80333	80417
86625	86708
37625	37750
101042	101125
301500	301583
170291	170375
206042	206125
251333	251417
150667	150792
161208	161333
129708	129833
222708	222791
61334	61459
288792	288917
192750	192875
286792	286875
300541	300708
144250	144375
217500	217625
192250	192375
113125	113250
258542	258625
156625	156750
386375	386500
76542	76667
56166	56250
299166	299250
343083	343166
281583	281708
345000	345125
343708	343875
164791	164916
319333	319458
39375	39458
261709	261834
334792	334875
236875	236959
146375	146500
352584	352709
334333	334416
96958	97083
59000	59083
91000	91083
106541	106625
190500	190583
310500	310625
83042	83125
262167	262334
137958	138041
134792	134917
301208	301333
336708	336833
199084	199209
167625	167750
274083	274208
154708	154833
341917	342042
312958	313083
126458	126541
287500	287584
236375	236500
149042	149125
195375	195500
273375	273458
305583	305708
170875	171000
169584	169667
319750	319833
261333	261458
237917	238042
38458	38583
14709	14792
53291	53375
91375	91459
139791	139875
97709	97792
366750	366875
148958	149083
204208	204333
163500	163625
285208	285291
334875	335000
170625	170750
329083	329208
71417	71500
263542	263625
162916	163000
51791	51875
127417	127500
268334	268417
143625	143708
156875	156959
154542	154625
64083	64167
215125	215208
20292	20417
342125	342208
307667	307750
325417	325584
203417	203542
392208	392291
357500	357584
371917	372042
156500	156625
116084	116167
113292	113375
317417	317542
331041	331125
1083	1167
236166	236291
157542	157667
262125	262250
76000	76083
258500	258583
331750	331833
64083	64208
15750	15833
161833	161917
171541	171666
152084	152167
11166	11250
290125	290208
309917	310042
367208	367292
331709	331792
75708	75833
5292	5417
234583	234708
280667	280792
133041	133166
68250	68333
290125	290208
128542	128667
183250	183334
369333	369458
130000	130125
327791	327875
245500	245583
372791	372875
157791	157916
305125	305208
316417	316542
257625	257709
362708	362833
388875	389000
326500	326625
335333	335458
149042	149125
2959	3042
46209	46334
4875	4958
22916	23000
146000	146125
385167	385250
389209	389334
345292	345375
19458	19541
102917	103000
87750	87833
267250	267375
235958	236083
238959	239084
102833	102958
245917	246042
32708	32833
7208	7333
12583	12666
372333	372417
163000	163083
296375	296459
37209	37292
163459	163542
133500	133625
437875	439083
29167	29292
347917	348042
224292	224417
155500	155625
276458	276542
110958	111083
346958	347041
1667	1792
72167	72334
348458	348583
320083	320208
41000	41083
413666	413875
393458	393542
119833	120000
196959	197042
328500	328583
236333	236417
72833	72916
95500	95583
120292	120417
320917	321000
160084	160209
296792	296917
292959	293042
59250	59375
193125	193208
220500	220583
273834	273917
387333	387417
256416	256500
171250	171333
58542	58625
230833	230917
253667	253750
236041	236208
108791	108916
158667	158792
69583	69708
372625	372750
324458	324541
258292	258417
209666	209750
369917	370000
222667	222833
314292	314375
385875	386000
370417	370542
323250	323375
61667	61792
312583	312667
30083	30208
373000	373125
1916	2000
186167	186250
387041	387125
119000	119084
1917	2000
387000	387125
44000	44083
38375	38458
238583	238750
98917	99042
93917	94000
39375	39500
111000	111125
348459	348542
212625	212708
24542	24625
289292	289417
56875	56958
140833	140917
388625	388750
13792	13917
157708	157792
210083	210208
71042	71125
219709	219792
381333	381458
371625	371750
355833	355916
255333	255417
209666	209791
198250	198375
166625	166750
287834	288000
220542	220667
68708	68833
275542	275667
32167	32292
300083	300208
30250	30333
231542	231625
308417	308584
12833	12958
369459	369584
246416	246500
260042	260167
25459	25542
328750	328875
341209	341334
255667	255792
76542	76667
124584	124709
162875	162959
237000	237084
30709	30792
262750	262833
338167	338250
383083	383166
288500	288666
229792	229917
107666	107750
92959	93084
237417	237500
208833	208958
49000	49084
10000	10125
174250	174375
121291	121416
319334	319459
165958	166083
348500	348625
97792	97917
205375	205542
390333	390416
175834	175917
58334	58459
157292	157417
108375	108458
268666	268750
233667	233792
232041	232166
345917	346042
204458	204583
106667	106750
394917	395208
386583	386833
33000	33125
32959	33084
386250	386417
106125	106250
179917	180084
179917	180000
227333	227417
320500	320583
40708	40833
78083	78208
77916	78000
275417	275542
99750	99875
194250	194375
66333	66458
20125	20208
385167	385292
101917	102042
213166	213250
191708	191792
71542	71625
286916	287000
232042	232375
208500	208667
339417	339500
168833	168916
129333	129416
168458	168542
122417	122542
285458	285583
345916	346041
379708	379833
371000	371083
107958	108042
153250	153333
363958	364083
234209	234334
218708	218833
17000	17083
326834	326917
127750	128000
360042	360209
364875	365000
184708	184833
189291	189375
283209	283292
294333	294458
117167	117250
35459	35542
23500	23625
328333	328458
139667	139750
88750	88833
362917	363000
109834	109917
131625	131750
391375	391500
26083	26167
152875	152958
338750	338875
356792	356875
113750	113834
155958	156041
69875	69959
228792	228958
239083	239208
123833	123958
100083	100208
192625	192709
251708	251833
243709	243792
306417	306500
356292	356375
356500	356584
254625	254750
12834	12959
290667	290792
303542	303667
324250	324417
400458	400542
209167	209292
314084	314209
101542	101625
10458	10583
389583	389708
350083	350208
252042	252125
216333	216416
246875	246959
311333	311416
173541	173666
61708	61833
354458	354583
306000	306125
360000	360208
172000	172125
285625	285750
84917	85042
280208	280333
141042	141125
308333	308458
51208	51333
7791	7875
40917	41042
357583	357708
263750	263875
227667	227792
216292	216375
177417	177584
423375	423500
53458	53541
226542	226625
39292	39375
344334	344459
366125	366209
343167	343250
25708	25792
169666	169750
367041	367208
87708	87792
237125	237250
327708	327833
101666	101791
85417	85500
198791	198916
31083	31166
166250	166333
384875	384958
35667	35750
350708	350833
377583	377708
120125	120209
145750	145875
279292	279375
146166	146291
164500	164583
166083	166166
113459	113584
110875	110959
59000	59083
191584	191667
387375	387459
293000	293083
334958	335041
255542	255625
200708	200833
159791	159916
378334	378459
65250	65334
62833	62916
181042	181125
49084	49209
381708	381833
50166	50250
241000	241083
99417	99500
105709	105834
348042	348167
144000	144083
269375	269500
145959	146084
372959	373042
9875	9958
144916	145000
64375	64500
27292	27375
13125	13208
147625	147750
40250	40333
21375	21458
18208	18291
235542	235667
274500	274625
250833	250958
119666	119791
77833	77916
84292	84375
359083	359208
9583	9667
419834	419917
48917	49042
5042	5125
127125	127875
98000	98125
230709	230792
37125	37250
203334	203459
263750	263834
145542	145667
115875	116000
142500	142583
71334	71459
313667	313750
81250	81375
204709	204834
389875	389959
118708	118791
100458	100583
55167	55250
4583	4667
42542	42625
64792	64875
185458	185583
48250	48333
237000	237125
275791	275916
233208	233333
1666	1750
37917	38000
378208	378333
266750	266833
287875	288000
271708	271791
386042	386209
190292	190417
144167	144250
251917	252042
165125	165209
329333	329416
