# async_copy_yield --values=1:200:linear --objects=100:50000:linear --points=1000
#
# values objects Δschedule(ns) Δtotal(ns)
166	41482	2500	280285707
85	27081	1041	88806833
45	35521	3083	73911958
22	31271	-1041	29834124
41	20798	6459	38128459
46	31016	291	65254374
102	31810	-1999	137066958
23	27271	3500	26682625
55	26898	2793	57481709
166	47830	1125	323920042
30	13477	4042	17431959
105	33831	2792	155192918
15	1109	4749	641166
99	17132	125	65936208
54	48156	-2082	104279542
18	31494	-583	26433416
67	39106	3792	106783000
104	12555	3958	50887125
123	35975	1208	179659583
78	15655	4667	51150083
83	3362	1125	9714250
164	41687	-4333	293937958
74	32400	0	108865875
42	12598	3000	20230875
53	11255	4541	22391042
46	4467	4416	7401959
200	33743	1000	275492708
191	41072	500	329427000
192	45888	41	348695207
158	37735	3584	242052667
175	20442	2542	149620209
49	34254	2875	71247292
186	28679	167	214892375
97	18994	2083	70602958
87	6101	4625	19192542
31	29534	-166	37653500
10	39691	-3625	12840791
2	4485	1584	1647292
117	19216	2125	94337542
169	44500	1250	308670459
92	45635	-2582	171920125
161	6659	458	38672333
137	8242	3167	43763375
171	15664	42	105826375
197	27824	1791	214508791
177	24736	834	174395667
153	10858	4542	65119293
189	13787	3917	99525209
175	5239	1958	31899541
117	28850	-4374	136046666
140	25250	4208	137554833
102	46319	2500	200333042
92	12048	-1625	41051000
38	41421	-3873	68338584
106	44194	-2082	193799167
175	14855	4417	100977000
160	27186	6333	174685458
47	31382	-2499	61948834
26	6069	2334	6258750
71	6019	-1583	16270291
70	44610	-3166	131196958
71	13757	84	39794292
94	32136	-1790	124893667
29	8871	5375	10846458
179	9144	1500	65255042
48	32416	-1833	63820292
129	31448	1167	160000292
45	22694	874	43787208
88	1875	1125	6131291
27	10475	1418	10530084
175	39410	1124	274138082
14	29513	-958	18146083
193	18068	7708	139934666
64	9757	8334	21487959
76	40049	-4040	122499126
112	5335	1458	21777750
54	162	1876	310917
99	802	-1332	2479375
173	12020	4792	79000624
107	41604	-1956	184538250
109	44898	792	204636250
98	22271	1917	85078626
134	33968	3791	191970291
99	34388	-1458	135874875
98	44981	1249	176456041
173	9093	5209	61559459
79	35047	-457	117587209
52	27410	166	56417834
55	44073	-2791	95449876
76	40840	249	123606083
56	33648	5542	85257458
89	47615	-1165	187417750
8	9026	4708	3077375
150	20293	-83	125778791
84	9797	6625	30155916
91	43246	1083	158036541
173	10324	5418	68203376
145	3127	3209	15417834
181	43350	-166	317849625
136	23149	1792	123491334
9	36088	3833	11072541
190	26582	2457	197724750
85	32918	2250	115639292
47	7296	-499	12601084
133	6577	3667	34011751
129	14509	-2165	75754209
99	40835	-1875	167414667
183	47657	1166	354820291
121	1716	8042	7127042
41	24902	-1916	46333083
39	39725	1042	63596042
162	27818	-123	185037500
111	13760	2083	59911750
37	20543	1709	30451709
27	30214	1500	35803708
44	40634	84	80082042
98	12495	-416	45634958
36	25598	-2707	36791376
49	33563	2792	66689501
192	20817	1333	158559416
137	43095	3875	241960707
145	41426	1209	243221583
4	26463	3208	4727584
24	37611	2916	38807542
116	30204	3166	144372041
185	49451	1916	353947625
74	24758	4625	80136500
129	15753	-1124	81263583
197	33200	3167	262830083
29	38818	458	53258125
5	47789	499	11007125
173	24842	2167	169445250
186	5634	5292	37869001
16	28600	-1957	17932708
34	1685	5583	2331416
10	3553	-166	1348916
95	34275	-4833	135240791
92	31300	-916	118783042
62	45207	2792	117621334
103	877	5458	3109458
132	16660	2042	89218708
154	6637	376	38402126
80	27349	-2499	92840374
50	39310	-1166	82228416
127	6396	2875	28202666
1	8344	1417	1333000
120	42740	-1499	212404958
16	24993	2459	14525958
31	31556	-249	43341291
179	44542	5667	345806625
196	20574	1208	171593624
128	13435	2000	71209209
53	32513	875	70612667
87	2216	7041	6419833
178	38783	-416	281951583
178	19395	-1415	136494625
59	27082	-2874	66379208
147	9672	8292	56034000
89	41243	-791	155056957
29	34709	2083	45545542
143	28669	-1457	159997084
21	7685	6041	5944874
112	39249	1334	182613584
183	45515	209	337875791
102	43555	5208	183704000
157	13158	4292	79513042
81	12394	208	38539583
48	35575	-1082	70752500
108	31172	1042	136494208
117	21250	625	103232042
140	45482	-499	256126584
113	22689	4542	99574501
69	48310	1708	135042416
78	27256	4500	86849791
53	44805	1250	93916375
90	34352	2250	130502624
116	11499	209	52113166
77	32314	1709	108818542
32	29720	-3457	35778958
174	13992	5417	97566168
131	46609	584	253314875
11	7520	10876	3850542
21	1608	666	1221125
101	8180	-2124	32559209
188	23987	3625	180540000
10	41301	1000	14677666
148	26222	2000	154160625
58	31175	-1915	78886418
140	3409	9166	16881125
176	28378	-1999	202294124
60	19197	1250	48149750
129	41032	1542	212445876
89	42422	-3124	164635666
137	9741	-540	51253458
2	25872	1000	2107791
33	30316	2000	45054291
77	18305	2458	58128334
85	28164	-749	94567875
165	12605	958	80014792
123	2394	7416	9570999
85	47661	-1665	164649917
19	42174	1416	33986375
12	29309	-1499	13245126
138	10111	-1083	53345249
80	33354	5458	111420417
18	37751	1209	27552543
56	33943	2333	78840708
70	40473	833	116333958
125	19076	1875	91077625
41	37703	-1791	70260875
6	5705	3333	970792
60	30628	-4458	79772791
111	30220	5250	141133083
35	48983	-291	73101958
126	35391	209	184343625
160	2208	4833	11690125
188	1527	8125	9569459
144	40593	-1832	235572708
110	12832	3418	50931959
109	31137	584	135790708
111	2031	9125	7802542
170	14753	-1624	97669876
104	12376	3750	49098916
151	587	7750	2923292
115	38553	-1250	176988999
26	33934	3584	39054250
55	40695	4709	89191167
84	46803	750	158539374
7	7554	5834	2859792
177	44556	-2249	316683209
18	42725	1	34723417
2	1543	5208	119500
96	42402	-874	159259917
122	7341	1999	33122874
58	28433	2000	71304876
19	30144	3249	24110333
178	6394	6042	42869917
5	49642	-832	9627709
164	38628	4125	272252750
173	15866	1001	108824000
113	30204	1875	141438416
131	38241	3376	206251167
71	41957	-2832	128854958
61	25981	3084	64121625
134	7504	2958	39596208
35	49458	-4582	75765626
31	36435	3624	48328124
150	35096	2708	227283708
22	48943	-1625	44384333
13	5541	1666	4138542
169	28109	-1498	193972709
75	19167	1417	58614833
23	29208	-3790	25599417
62	21850	-1915	51486625
186	7047	1042	50192625
34	35754	1167	50018625
134	37254	3375	217008500
155	8063	-916	47945292
92	40694	999	151416833
151	22245	3083	141397208
59	8380	8876	19375043
9	27651	2250	7891083
141	36402	3001	209613626
17	26052	-4416	16416334
85	4402	9333	12681667
63	46410	-1666	121009917
140	16306	626	87759251
178	42633	3625	306017625
172	15836	2666	105602124
154	12456	4000	72455708
84	7187	125	21224709
13	41636	1875	26797416
118	17701	4292	82669042
68	34917	751	95847376
156	4626	4125	26304792
149	6437	500	36971042
96	11737	2333	41798208
94	30353	-3999	112779833
105	47855	3500	217937958
147	35352	1083	206932042
154	13609	416	81081583
145	34178	9958	200321833
79	43835	-1749	138622876
150	43236	8500	271625708
96	4688	9458	16687499
9	6596	1042	1649042
177	10259	-2083	74278666
61	18727	2959	48196625
156	1320	4416	6812500
138	25278	-3374	140372042
45	44329	833	91693624
200	30107	4291	238490916
87	30626	2916	123324208
161	27013	3000	176625625
140	27947	2417	165318958
189	547	10917	3400375
8	47172	-4499	10324999
33	37220	-3374	58304417
187	24933	3166	195546874
95	33534	3792	135605292
7	14128	3833	6081583
66	30361	3625	85469292
75	29421	2999	89881291
165	7441	4583	51526083
82	39690	3166	133523667
131	42730	1875	235622208
13	3063	3875	1305917
197	20143	3166	153940958
19	32372	-1416	28826666
85	47273	1458	167273625
126	40168	-1915	216439333
132	33177	5833	184764291
182	43269	5625	322645417
120	8128	5167	37958333
25	44964	1917	44846375
176	6761	2083	48203042
168	49418	1166	336099250
131	31494	5042	174402333
141	23135	6292	133947041
160	14649	4334	88530000
154	40319	1375	258798459
177	27146	1250	193053583
6	1663	2334	391167
186	36170	3750	293527709
177	38035	2250	275358000
140	34102	2958	198399000
134	36529	4917	210535417
161	35077	1208	235981375
78	21258	542	66908334
167	38763	-1249	268083584
11	301	2126	198000
24	17687	-2915	12879250
167	28235	500	189256125
53	18364	2959	39094542
126	41117	3708	214736458
85	35608	1834	121280334
14	48102	-4291	35717917
37	33231	3501	46738084
147	47876	2667	303184751
149	43357	2167	272136792
169	27245	-2291	186280166
177	23168	2042	163767709
90	5705	1792	19820333
105	38694	-999	168620042
160	41235	668	258612959
22	1060	7708	858291
173	6233	-916	41004958
85	13486	-2707	42933875
138	33599	1875	192356583
8	24227	1249	3326416
173	14605	874	98127874
119	12860	3417	60179833
123	724	4417	3116000
145	21423	291	126900083
143	39342	-41	228269750
159	25499	-1332	157365291
199	46002	1708	365270083
5	8417	7292	1863375
158	49120	-3166	311185000
156	32901	6959	204357084
170	6336	2000	38474624
