# isolated_hop_copy_tree --values=1:200:linear --objects=100:50000:linear --points=1000
#
# values objects Δschedule(ns) Δtotal(ns)
78	12781	-1143916	37972875
79	25727	-1640791	74251375
14	517	-26957	345625
111	47175	-2833708	156694582
112	19399	-1183082	61207041
64	4255	-256208	8038875
44	45333	-2800540	77689667
3	22465	-1380998	12764334
86	5727	-350999	19865125
133	40208	-2566999	172979917
146	24594	-1493458	111671208
171	48721	-2932749	250729834
161	24911	-1515208	114010916
66	26841	-1631165	61213042
38	22475	-1450999	33154291
194	5692	-324373	33131667
158	1078	-56165	7452750
198	23898	-1468832	139313667
148	18209	-1135666	78469000
105	28058	-1740416	96502042
126	37183	-2320207	143552708
101	39043	-2513833	120209707
178	28745	-1737791	171046791
64	268	-12957	543958
141	36801	-2252916	155508209
166	29636	-1785123	144166001
165	48995	-3039790	248286042
169	12612	-786373	71268917
97	40422	-2639498	132266668
100	34884	-2237499	109424625
186	9006	-551666	51279500
120	31988	-1948875	130135958
159	47422	-3020540	218017501
56	22595	-1361415	45287333
191	9618	-626332	51232625
112	35898	-2229874	130907000
45	4961	-297958	7191209
78	43801	-2778249	121749791
148	48004	-3089749	222226249
108	705	-37499	1989333
17	13239	-797540	9865625
6	30418	-1827582	11619166
156	20566	-1249540	106276709
79	22101	-1332707	51090709
60	24988	-1545415	50769042
177	45384	-2777583	234473958
69	49761	-3047749	122202917
100	35614	-2195374	125524583
185	8331	-517833	46963708
21	10554	-665874	14231666
123	7069	-452957	34076626
47	32281	-2045624	67021750
183	12157	-736958	66829666
100	42028	-2578708	137004208
44	34008	-2062832	53958416
92	34633	-2107999	104003875
150	38379	-2392374	181016542
147	47372	-2949332	219592834
194	29503	-1774542	171929958
157	27491	-1649207	129998709
21	18048	-1104875	14626458
186	35873	-2205166	192386291
8	25659	-1591415	10364958
95	22465	-1328208	64697709
81	42729	-2895124	112773499
127	38962	-2449291	172297416
130	11442	-692083	43461833
79	5898	-344791	21563875
104	22649	-1426291	84041125
130	8321	-519041	36877667
76	41038	-2514624	116451667
94	24770	-1589249	68693417
161	22880	-1381749	106789875
7	10958	-649624	4012625
139	40060	-2473374	172498666
33	48744	-3045749	61533084
131	15474	-1006833	69157083
153	15540	-1002082	74334459
118	37677	-2378500	138430875
151	48878	-2931457	226195416
118	18631	-1130040	63538417
152	25232	-1511332	107797917
35	27897	-1693582	33773167
131	40731	-2468957	152264958
35	21271	-1270624	27698125
146	33355	-2122249	163159917
85	21458	-1323874	63505374
123	41957	-2620249	165599042
158	2263	-137208	9437541
92	17198	-1064374	55021875
45	42120	-2691290	85208291
6	7309	-425582	2763000
148	26034	-1615749	115326750
21	13753	-871541	11319708
123	11911	-744832	46567043
53	23773	-1436332	40409666
84	9742	-592124	23664667
40	21261	-1332625	28265583
94	18248	-1138957	56159292
76	44975	-2757583	114464791
176	24111	-1441374	126982209
197	35710	-2186041	212415000
18	803	-41541	613749
99	23842	-1461707	70076375
127	46455	-2820999	181934208
85	27754	-1677833	75442208
198	37663	-2388291	221105750
53	35838	-2279957	72656250
121	49054	-2987790	205355125
53	16891	-1029874	36596249
17	21259	-1291499	21146750
164	24054	-1454500	131437250
66	42363	-2588790	92836125
127	1626	-89499	5246209
118	23708	-1408332	83359208
198	5533	-319583	26983541
47	11950	-756916	27817458
48	9809	-615374	14169793
136	13867	-876666	56664375
97	18099	-1118874	55080125
147	38739	-2388666	181102958
80	2912	-163208	6578583
13	25527	-1571124	13902874
200	5426	-320916	28837333
28	23073	-1417707	29133667
9	39185	-2436541	16082916
121	40879	-2492124	151931500
106	5500	-445541	21129916
61	10730	-660125	21007000
102	44037	-2713833	132555541
13	790	-43082	465917
62	48788	-2931874	103136958
67	39251	-2395374	80435541
150	31651	-1922499	142775000
54	5474	-329915	8418875
25	3101	-180333	2873082
87	8942	-556416	30382167
74	33839	-2105998	96831834
73	31764	-1948917	82168999
10	14780	-937916	7205458
78	7900	-480833	18476458
195	24906	-1531290	149336166
50	22111	-1337666	33720125
95	30063	-1901124	104649209
27	41546	-2623791	42882167
105	8449	-516457	29125876
116	35638	-2224082	122790042
114	42111	-2582540	149393917
91	380	-12249	998458
132	5462	-318457	18184334
3	41517	-2542749	11602750
130	20127	-1259832	75255000
130	19061	-1203957	81585959
69	3493	-209457	7371958
16	18306	-1137583	12588458
31	25944	-1561499	32884166
44	43955	-2812082	75262291
31	45732	-2788833	55880082
160	37419	-2266332	191002792
47	42575	-2639166	86117084
66	19714	-1244707	38722751
90	41090	-2468041	129978916
43	39575	-2486541	58677083
198	30145	-1868082	175760333
153	21926	-1401748	108985501
163	3878	-238041	20430834
155	32059	-1994041	161299042
97	15806	-985707	55695833
6	34761	-2327916	22095250
118	37186	-2400499	140931833
102	34170	-2093290	108967917
175	25900	-1558666	141581375
103	9526	-576457	26653542
176	27774	-1684249	152016791
81	41971	-2647124	110291500
128	42723	-2693915	163460709
155	4506	-276791	19429834
187	38535	-2374624	229219917
125	4565	-260999	14903917
4	19965	-1207624	6069334
71	19926	-1202540	44491626
188	30377	-1828707	175350000
35	2083	-122249	2418583
53	4281	-259623	6938208
135	40511	-2453706	161474084
146	17879	-1130041	87072167
128	3564	-214207	12495417
77	30239	-1830125	82346875
159	16227	-988956	91535418
116	41153	-2591124	155831834
55	32545	-1937041	61625082
195	328	-12790	1564209
106	9107	-586999	32127916
149	41846	-2547333	189301708
168	1493	-81998	6251876
40	26439	-1716332	40520833
149	7311	-443958	31393500
120	23691	-1428540	86932001
165	8870	-551333	42434208
104	3378	-210291	14178459
66	26802	-1675041	68761667
131	32888	-2048665	147911375
177	13490	-875541	77488833
92	18935	-1196291	55605667
122	25689	-1644583	102275124
166	478	-22791	2206875
48	12758	-769792	23746707
29	12835	-809082	17390459
74	49117	-2977374	125584958
53	8727	-525790	13976417
179	5596	-331332	26935583
153	16845	-1024332	76471041
28	24523	-1489707	23352583
9	35774	-2189625	17300916
180	19624	-1196791	97676666
18	31926	-1909332	31255833
86	12020	-780208	30689041
177	49041	-3160249	266754875
90	1568	-106582	4185000
194	22967	-1405083	138109500
109	35851	-2210624	122419834
97	35313	-2153457	104612251
31	43700	-2637165	57501500
96	19384	-1178582	57596125
43	40801	-2549165	55590375
115	16034	-959290	54086542
149	16891	-1067541	79714875
22	22247	-1368207	20575500
174	18987	-1234498	112846458
93	473	-20749	1271251
20	15478	-949541	12688042
141	9055	-547208	42276875
106	34832	-2248833	132004750
177	47581	-2959707	264623917
100	34032	-2111791	101176124
176	45532	-2917124	225120250
197	2998	-175500	16710083
87	23606	-1528500	68281541
145	19717	-1185082	92169833
178	41453	-2564041	229422208
73	8815	-545041	20806333
178	4162	-252124	22414791
