# data/inputs-5K.txt async_copy_array --ballast=100
#
# schedule(ns) total(ns)
7501459	18079042
12642958	25884708
5527083	10591875
16250708	31880250
6238875	9317500
1844334	17470542
175625	1168667
5168583	12534917
2189917	4427000
6287209	12920792
15305625	23089875
13009709	28980125
2258167	4014417
8489542	16100375
13728000	20421500
27625	41750
131166	423416
24997833	38593917
24360042	37036375
2925542	8140125
2099208	6939375
2071792	11363000
8611708	14940292
6998625	14696334
3516250	6499667
13863667	24122542
2557000	18560208
8441750	10166083
13291208	21993375
6618708	9843375
628791	5997958
5320875	14244125
7135958	11220208
2738042	7853917
2431750	5795500
9412084	21372292
6728125	9867250
2676041	4403625
38000	84000
14164750	30431250
1766333	12439125
20858875	34041667
674542	3738000
573167	2017875
5243416	8606916
314375	490292
13719333	23376541
580750	3666708
448042	1519792
10297791	17087250
3568833	10347458
9588542	19161708
15526750	30950750
20531250	31998166
11788375	17693167
5960916	26233083
2704916	7609916
11680709	18598459
5864583	16848666
4301375	21905166
81667	798000
6283583	17255208
3013917	16351917
6612292	11249584
1830959	12615875
13566416	21837000
10209042	18229625
12872041	24377666
1534458	2275458
10711833	19077667
1885334	13778042
8159708	16564208
321334	4597834
143083	611416
14960250	22126292
1369834	3059250
670542	13068667
7705542	15150584
1718542	5555583
7658792	11907917
14471042	19253000
23142834	34385875
11969250	22554250
8161709	19975167
1156209	3368500
7208875	24211583
9880792	21904458
1882250	5947750
2303000	4266459
3916458	6634333
2591709	8676625
4748208	11144625
15315041	24483208
559917	6861792
1023667	9835667
15341209	30960875
7259833	16044083
1848167	17431584
2762334	11539542
2104291	16914166
16634625	29479459
4708250	8406666
9069792	23312625
5603750	13729125
14072250	22628417
6891000	9912625
8637292	22742125
2969875	16738750
18239375	33784334
7062584	16030042
12901916	19903000
14589959	29627875
1619666	3313291
15281208	31073541
91833	1133750
29727584	40394167
4976333	15963958
14485541	24182583
24049333	32158458
844083	10446750
292917	591875
5052250	10840333
2401375	16977458
5373167	18388750
768875	4021209
2108458	13091208
3958959	7507042
10908666	22419958
5265709	9282584
99667	1116792
18158792	28514542
10953125	16052250
4629375	8564250
