# async_copy_array --values=1:200:linear --objects=100:50000:linear --points=1000
#
# values objects Δschedule(ns) Δtotal(ns)
2	43352	20063375	15915708
6	35468	2559916	389208
87	21709	53443875	51790500
10	11985	3661251	2934251
33	30068	28574041	26217958
123	20842	69110208	67563083
81	17157	38563041	37442333
82	38727	90117250	86907584
40	49154	57814250	53453083
138	13626	49813500	48873584
164	13004	54828875	53910334
77	25562	55638625	53837375
139	42948	159162458	155554875
192	15005	69216500	68318959
190	10673	51119208	50368291
60	21107	35771374	34173291
157	19725	81518833	80068209
190	15279	72972333	72011249
74	11621	24307959	23384084
2	15270	2301166	1330583
180	2843	13196250	12972458
75	48414	106256584	102211041
133	28211	99090334	97052334
132	10711	37471583	36689792
96	40327	106361124	102998916
190	25015	119276708	117741833
26	17886	13451709	12112667
34	10617	10210792	9495708
149	4064	15970292	15677167
173	20358	90683124	89288332
198	32392	161018292	158563625
154	39628	158875291	155285291
181	16053	73780792	72553292
74	14193	29292417	28409958
20	44191	27285792	23658626
44	46252	57268917	53585375
102	47077	129981792	126024125
121	5010	16496250	16086917
192	49798	237116333	233107083
104	30420	85793751	82959209
45	9305	12338625	11710125
167	29023	125569457	123494333
98	31924	85949417	83299417
96	23002	60866792	59198709
75	37028	79594084	75934167
124	6092	20449709	20007334
199	46092	225390875	221776541
180	48040	219626874	216180042
85	31090	73718417	71323750
46	38979	51107376	47858334
47	3947	5376291	5093916
52	34037	49981833	47012666
130	5979	20759000	20306750
198	16961	88754917	87532751
161	46166	191060667	187312083
186	18539	87171749	85993750
119	9817	31646500	31004082
46	3722	5031792	4727833
161	1909	7905666	7753958
45	2244	3018125	2801125
37	12197	13271458	12347833
161	10065	42376250	41619416
36	32681	34188459	31650209
183	43720	201211499	197940375
145	11663	44326791	43523208
94	40028	103025625	99888917
165	40188	182372708	179293583
129	15888	54823126	53558834
144	36808	148585667	145179792
177	27018	144099958	141872417
177	2622	11874749	11689208
193	8359	45265417	44764041
173	13129	58440375	57540875
10	4883	1313458	943291
92	40934	105677000	102540542
71	37686	74464084	71489084
132	45893	163350792	159103167
89	42837	103519292	99940833
55	33410	51198625	48310333
32	25209	23119042	21378041
164	27169	112879042	110777334
1	5882	1156375	629125
134	45384	157864083	153924125
27	24496	18515916	16503417
198	4992	24448959	24064417
39	28341	31661625	29792041
5	31128	6272667	3209917
106	10271	29675791	28940125
76	49140	105936916	102254249
10	4581	1388876	1050667
65	16779	30183793	29018167
160	25883	106485999	104578958
60	26079	43989166	42158582
68	3167	6033959	5797833
77	19415	42781666	41349125
15	45425	16673958	13191292
159	37213	152184625	149258500
107	16166	47641084	46521376
14	9064	3423291	2784584
119	20697	66030708	64576666
148	21028	80729875	79350292
115	29331	90976958	88831792
164	13616	57352959	56375375
178	9835	44408000	43684042
56	21796	34974874	33394875
149	14538	56299084	55118209
40	35823	41163500	38165333
101	41389	114657667	111098750
43	1824	2252332	2098750
132	48849	168675582	164429958
59	8930	14428083	13845083
65	29539	55354376	53035876
27	20161	15167708	13645874
14	5420	1767251	1400376
108	32860	97927958	94961959
180	19770	90308918	88936459
182	38975	179524542	176450959
154	16863	68017792	66862500
60	19636	32881459	31490875
62	41987	73195376	69491500
133	11606	41202625	40271001
33	41184	38768416	35597458
6	42937	9420708	5929334
108	12550	37379291	36485083
92	9222	23731791	23094208
10	9098	3163999	2465208
80	44390	100502999	96909082
134	38740	137418416	134206167
110	31857	94359667	92015959
148	27017	103286833	101410209
174	46989	206424666	202768125
76	12977	27968499	27100999
15	49135	18564334	14465376
75	9148	19562626	18960417
42	8817	10795376	10200375
20	48619	29543792	25940418
133	4377	15675876	15332709
33	46439	44926959	41203417
10	35203	10847917	7804667
145	29323	114761333	112474041
145	16776	63569541	62401166
193	35220	165243333	162799583
156	12139	49689291	48823083
101	28066	77025333	75220458
188	12114	57536333	56702292
147	6543	25147708	24599959
197	19792	96711583	95219625
183	35408	171290626	168851417
49	39195	54973582	51565041
44	45258	55348125	51113541
186	24145	121042082	119260374
110	15866	47709375	46534958
20	23075	12946541	11432708
81	30943	70547292	68401916
135	47641	177932333	173651083
182	17956	86158916	84726792
41	37221	44799999	41265208
104	40000	115145584	111908083
27	22210	16839750	15149708
55	34597	51601041	49193250
56	25643	39809750	38018959
113	36010	111259291	107988166
55	8121	12321501	11820293
94	43933	114821125	111061792
55	44534	67750418	64082959
60	23494	45064417	43575334
151	39091	154276208	151110499
108	12171	36260416	35417791
103	18655	51638958	50379292
162	35397	146510416	143292417
183	24513	114119626	112548459
177	34539	156199958	153266959
67	37357	70965750	67978875
19	45888	27301459	23317583
130	23186	79843667	78218959
62	44764	76983875	73359417
83	46795	109043333	105063708
192	43768	207441166	203981833
35	11388	11327542	10550500
26	23936	17458667	15782416
66	45650	84992584	81123292
29	11096	8838418	8113376
41	5391	6823041	6278458
96	35275	92500542	89581209
47	49328	67889583	63538083
156	36371	146424791	143278041
64	11751	20875499	20149333
45	24774	32853751	31096125
53	31766	47290582	44885624
100	26027	70433083	68790625
199	17232	88396750	87176167
19	23069	12677083	10983667
92	44061	114305542	110642501
19	15353	9228292	7991708
4	41078	5239292	1771583
118	33103	104288500	101396792
84	595	1451000	1373000
30	42752	36871083	33309833
154	22134	88929125	87535125
47	40848	55183417	51848625
102	21491	60119375	58770750
133	18329	65280542	63986292
145	25396	96454625	94603333
14	42575	12567000	8927499
88	21026	51471792	50014958
80	17280	40055083	38840376
110	36871	109827500	106784125
170	31008	135512917	132676001
18	27014	14201208	12449916
188	33170	154673959	152528251
